Unnamed: 0,play_id,half_seconds_remaining,down,goal_to_go,ydstogo,yardline_100,play_type,posteam_score,defteam_score,run
1169340,3801.0,238.0,3.0,0,8.0,78.0,pass,27.0,30.0,0
1170291,4001.0,115.0,2.0,0,13.0,18.0,run,27.0,30.0,1
1170444,4127.0,95.0,2.0,0,10.0,54.0,pass,30.0,34.0,0
1170674,4276.0,28.0,1.0,0,10.0,49.0,pass,34.0,37.0,0
1170710,4299.0,22.0,2.0,0,10.0,49.0,pass,34.0,37.0,0
1170746,4329.0,17.0,3.0,0,1.0,40.0,run,34.0,37.0,1
1170782,4351.0,12.0,1.0,0,10.0,39.0,run,34.0,37.0,1
1170918,4505.0,593.0,1.0,0,10.0,80.0,run,37.0,37.0,1
1170934,4527.0,561.0,1.0,0,10.0,69.0,pass,37.0,37.0,0
1170938,4552.0,522.0,2.0,0,6.0,65.0,run,37.0,37.0,1
1170963,4574.0,477.0,3.0,0,5.0,64.0,pass,37.0,37.0,0
1170972,4604.0,437.0,1.0,0,10.0,42.0,pass,37.0,37.0,0
1170981,4634.0,403.0,2.0,0,7.0,39.0,pass,37.0,37.0,0
1170997,4664.0,369.0,1.0,1,5.0,5.0,run,37.0,37.0,1
1170998,4693.0,333.0,2.0,1,4.0,4.0,pass,37.0,37.0,0
1171002,4713.0,288.0,3.0,1,4.0,4.0,pass,37.0,37.0,0
1171006,4780.0,280.0,1.0,0,10.0,80.0,pass,37.0,40.0,0
1171010,4805.0,240.0,2.0,0,6.0,76.0,pass,37.0,40.0,0
1171011,4839.0,237.0,3.0,0,6.0,76.0,pass,37.0,40.0,0
1171015,4869.0,230.0,4.0,0,6.0,76.0,pass,37.0,40.0,0
1171016,4901.0,195.0,1.0,0,10.0,62.0,run,37.0,40.0,1
1171017,4923.0,151.0,2.0,0,1.0,53.0,run,37.0,40.0,1
1171018,4945.0,120.0,1.0,0,10.0,40.0,pass,37.0,40.0,0
1171022,4977.0,75.0,1.0,0,10.0,25.0,pass,37.0,40.0,0
1171026,5002.0,52.0,2.0,0,4.0,19.0,run,37.0,40.0,1
1171027,5024.0,32.0,1.0,0,10.0,12.0,pass,37.0,40.0,0
1171031,5049.0,28.0,2.0,0,13.0,15.0,pass,37.0,40.0,0
1171032,5081.0,6.0,3.0,0,14.0,16.0,pass,37.0,40.0,0
1179317,94.0,1761.0,2.0,0,5.0,69.0,pass,0.0,0.0,0
1179498,148.0,1675.0,1.0,0,10.0,58.0,pass,0.0,0.0,0
1179982,267.0,1554.0,2.0,0,10.0,50.0,run,0.0,0.0,1
1180338,319.0,1469.0,1.0,0,10.0,32.0,run,0.0,0.0,1
1180428,393.0,1444.0,1.0,0,20.0,35.0,pass,0.0,0.0,0
1181323,605.0,1264.0,2.0,0,15.0,33.0,pass,0.0,3.0,0
1181492,664.0,1237.0,3.0,0,25.0,43.0,pass,0.0,3.0,0
1181999,805.0,1092.0,2.0,0,10.0,64.0,pass,3.0,3.0,0
1182099,828.0,1087.0,3.0,0,10.0,64.0,pass,3.0,3.0,0
1182636,961.0,968.0,2.0,0,9.0,34.0,pass,3.0,3.0,0
1182717,991.0,923.0,3.0,0,4.0,29.0,pass,3.0,3.0,0
1182817,1036.0,900.0,1.0,0,10.0,23.0,run,3.0,3.0,1
1183257,1112.0,787.0,3.0,0,2.0,3.0,run,3.0,3.0,1
1183772,1249.0,683.0,3.0,0,7.0,73.0,pass,3.0,10.0,0
1184545,1423.0,403.0,2.0,0,19.0,22.0,pass,3.0,10.0,0
1184890,1531.0,315.0,1.0,0,10.0,70.0,pass,10.0,6.0,0
1186633,1876.0,85.0,2.0,0,10.0,62.0,pass,6.0,10.0,0
1186883,1924.0,59.0,1.0,0,10.0,46.0,pass,6.0,10.0,0
1186925,1949.0,37.0,2.0,0,1.0,37.0,pass,6.0,10.0,0
1188162,2304.0,1653.0,1.0,0,10.0,82.0,pass,10.0,13.0,0
1188839,2512.0,1487.0,3.0,0,7.0,60.0,pass,13.0,10.0,0
1189404,2682.0,1370.0,1.0,0,10.0,73.0,pass,13.0,10.0,0
1190023,2891.0,1180.0,1.0,0,10.0,73.0,run,13.0,10.0,1
1190151,2935.0,1100.0,3.0,0,6.0,69.0,pass,13.0,10.0,0
1190447,3023.0,1025.0,2.0,0,1.0,81.0,run,10.0,13.0,1
1190663,3067.0,949.0,2.0,0,2.0,67.0,run,10.0,13.0,1
1190807,3089.0,910.0,1.0,0,10.0,61.0,pass,10.0,13.0,0
1191572,3258.0,698.0,1.0,1,2.0,2.0,pass,10.0,13.0,0
1193542,3939.0,204.0,4.0,0,2.0,9.0,pass,13.0,20.0,0
1193944,4113.0,145.0,1.0,0,10.0,53.0,run,20.0,20.0,1
1193980,4147.0,136.0,1.0,0,15.0,58.0,pass,20.0,20.0,0
1194005,4170.0,130.0,2.0,0,15.0,58.0,pass,20.0,20.0,0
1194257,4413.0,60.0,1.0,0,15.0,73.0,pass,20.0,27.0,0
1194277,4445.0,53.0,1.0,0,10.0,56.0,run,27.0,20.0,1
1194313,4467.0,48.0,2.0,0,3.0,49.0,run,27.0,20.0,1
1194479,124.0,1745.0,2.0,0,10.0,47.0,run,0.0,0.0,1
1194515,146.0,1711.0,3.0,0,7.0,44.0,run,0.0,0.0,1
1194798,215.0,1616.0,3.0,0,1.0,24.0,run,0.0,0.0,1
1195418,299.0,1499.0,1.0,1,9.0,9.0,run,0.0,0.0,1
1196827,654.0,1129.0,4.0,0,1.0,40.0,run,0.0,3.0,1
1197023,676.0,1095.0,1.0,0,10.0,37.0,run,0.0,3.0,1
1197144,698.0,1054.0,2.0,0,11.0,38.0,run,0.0,3.0,1
1197968,931.0,890.0,1.0,0,10.0,48.0,run,0.0,3.0,1
1198414,1046.0,813.0,3.0,0,4.0,68.0,pass,3.0,7.0,0
1198722,1237.0,718.0,2.0,0,17.0,96.0,run,7.0,3.0,1
1199897,1467.0,486.0,3.0,0,6.0,50.0,pass,7.0,3.0,0
1200115,1534.0,426.0,2.0,0,1.0,30.0,run,7.0,3.0,1
1202153,2006.0,140.0,3.0,0,10.0,59.0,pass,3.0,14.0,0
1203935,2367.0,27.0,1.0,0,10.0,25.0,pass,14.0,6.0,0
1204275,2446.0,15.0,2.0,0,5.0,9.0,pass,14.0,6.0,0
1204477,2587.0,1766.0,2.0,0,9.0,64.0,pass,17.0,6.0,0
1204990,2739.0,1619.0,2.0,0,5.0,68.0,pass,6.0,17.0,0
1205304,2812.0,1559.0,3.0,0,5.0,40.0,pass,6.0,17.0,0
1205617,2943.0,1456.0,1.0,1,10.0,10.0,run,6.0,17.0,1
1206249,3166.0,1345.0,1.0,0,10.0,46.0,run,17.0,14.0,1
1206418,3193.0,1308.0,2.0,0,5.0,41.0,run,17.0,14.0,1
1206891,3363.0,1199.0,2.0,0,13.0,31.0,pass,17.0,14.0,0
1208640,3793.0,854.0,1.0,0,10.0,74.0,run,26.0,14.0,1
1209749,4013.0,557.0,3.0,0,5.0,49.0,pass,14.0,26.0,0
1209849,4043.0,514.0,1.0,0,10.0,32.0,pass,14.0,26.0,0
1210312,4224.0,322.0,1.0,0,10.0,46.0,run,26.0,21.0,1
1210686,4412.0,172.0,1.0,0,10.0,50.0,pass,21.0,26.0,0
1210774,4506.0,156.0,3.0,0,5.0,42.0,pass,26.0,21.0,0
1210778,81.0,1800.0,1.0,0,15.0,70.0,pass,0.0,0.0,0
1211692,274.0,1634.0,3.0,0,1.0,61.0,run,0.0,0.0,1
1213500,666.0,1273.0,1.0,0,10.0,50.0,pass,0.0,7.0,0
1216132,1363.0,634.0,2.0,0,5.0,26.0,pass,0.0,10.0,0
1218479,2053.0,146.0,2.0,0,8.0,10.0,pass,10.0,3.0,0
1219008,2196.0,62.0,2.0,0,5.0,59.0,pass,3.0,13.0,0
1219423,2285.0,48.0,2.0,0,6.0,45.0,pass,3.0,13.0,0
1219648,2385.0,34.0,1.0,0,10.0,36.0,pass,3.0,13.0,0
1221048,2967.0,1447.0,1.0,0,10.0,68.0,pass,10.0,13.0,0
1221192,2999.0,1443.0,2.0,0,10.0,68.0,pass,10.0,13.0,0
1221228,3081.0,1366.0,3.0,0,17.0,75.0,pass,10.0,13.0,0
1221453,3213.0,1228.0,3.0,0,13.0,99.0,pass,13.0,10.0,0
1221988,3383.0,1074.0,2.0,1,3.0,3.0,pass,13.0,10.0,0
1222618,3518.0,997.0,1.0,0,10.0,54.0,run,10.0,21.0,1
1223038,3642.0,919.0,1.0,0,10.0,49.0,pass,21.0,18.0,0
1224712,3937.0,615.0,1.0,0,10.0,36.0,pass,21.0,18.0,0
1225058,3984.0,554.0,1.0,0,10.0,19.0,pass,21.0,18.0,0
1225139,4014.0,523.0,2.0,0,4.0,13.0,run,21.0,18.0,1
1225288,4130.0,426.0,2.0,1,1.0,1.0,run,21.0,18.0,1
1225513,4177.0,344.0,4.0,1,3.0,3.0,pass,21.0,18.0,0
1225630,4222.0,294.0,2.0,0,3.0,89.0,pass,18.0,21.0,0
1225942,4475.0,162.0,2.0,0,2.0,66.0,run,21.0,18.0,1
1225967,4504.0,158.0,3.0,0,5.0,69.0,pass,21.0,18.0,0
1226019,4565.0,120.0,2.0,0,5.0,54.0,run,21.0,18.0,1
1226028,4594.0,74.0,3.0,0,5.0,54.0,run,21.0,18.0,1
1226029,4649.0,18.0,1.0,0,10.0,84.0,pass,18.0,21.0,0
1226030,4672.0,13.0,2.0,0,10.0,84.0,pass,18.0,21.0,0
1234312,82.0,1755.0,2.0,0,18.0,73.0,pass,0.0,0.0,0
1236639,482.0,1326.0,3.0,0,9.0,15.0,pass,0.0,0.0,0
1236808,558.0,1279.0,1.0,0,10.0,71.0,run,0.0,3.0,1
1237759,741.0,999.0,1.0,1,7.0,7.0,pass,0.0,3.0,0
1237992,834.0,950.0,1.0,0,10.0,70.0,run,3.0,7.0,1
1240765,1496.0,201.0,1.0,0,10.0,32.0,run,14.0,3.0,1
1241525,1705.0,98.0,1.0,0,10.0,91.0,pass,3.0,14.0,0
1242859,2190.0,1689.0,1.0,0,10.0,74.0,run,14.0,6.0,1
1245459,2695.0,1089.0,2.0,0,4.0,14.0,run,14.0,6.0,1
1246084,2848.0,1028.0,2.0,0,10.0,82.0,run,6.0,21.0,1
1246866,3011.0,861.0,1.0,0,10.0,33.0,pass,21.0,6.0,0
1247183,3073.0,774.0,1.0,0,10.0,19.0,run,21.0,6.0,1
1248239,3312.0,551.0,1.0,0,10.0,35.0,pass,6.0,24.0,0
1248553,3385.0,480.0,2.0,0,3.0,16.0,pass,6.0,24.0,0
1249461,3615.0,265.0,1.0,1,9.0,9.0,run,24.0,14.0,1
1250574,3803.0,171.0,1.0,1,1.0,1.0,run,14.0,24.0,1
1251566,4228.0,48.0,1.0,0,5.0,70.0,pass,21.0,24.0,0
1251607,4292.0,28.0,2.0,0,26.0,77.0,pass,21.0,24.0,0
1262645,191.0,1594.0,1.0,0,10.0,48.0,run,0.0,0.0,1
1262794,284.0,1542.0,1.0,0,10.0,69.0,run,0.0,7.0,1
1264713,685.0,1053.0,2.0,1,1.0,1.0,run,7.0,7.0,1
1265090,817.0,981.0,2.0,0,3.0,63.0,run,7.0,14.0,1
1265995,969.0,832.0,3.0,0,5.0,40.0,pass,7.0,14.0,0
1267855,1421.0,523.0,1.0,0,10.0,49.0,run,7.0,14.0,1
1268853,1661.0,286.0,2.0,0,10.0,72.0,pass,14.0,10.0,0
1269060,1761.0,172.0,1.0,0,10.0,40.0,pass,10.0,14.0,0
1269497,1847.0,115.0,2.0,0,10.0,19.0,run,10.0,14.0,1
1269985,1930.0,96.0,2.0,1,5.0,5.0,pass,10.0,14.0,0
1270206,2063.0,78.0,1.0,0,12.0,99.0,run,14.0,10.0,1
1271632,2305.0,1671.0,1.0,0,10.0,80.0,run,14.0,10.0,1
1272238,2424.0,1513.0,2.0,0,19.0,64.0,pass,14.0,10.0,0
1273929,2859.0,958.0,2.0,1,7.0,7.0,pass,10.0,21.0,0
1276488,3500.0,432.0,1.0,0,10.0,28.0,pass,21.0,19.0,0
1277040,3679.0,372.0,2.0,0,10.0,50.0,pass,19.0,28.0,0
1277170,3727.0,342.0,4.0,0,3.0,43.0,pass,19.0,28.0,0
1277911,3830.0,325.0,3.0,0,5.0,54.0,pass,28.0,19.0,0
1278079,3910.0,311.0,1.0,0,10.0,41.0,pass,28.0,19.0,0
1278813,4084.0,129.0,1.0,0,10.0,65.0,pass,19.0,31.0,0
1278838,4107.0,124.0,2.0,0,10.0,65.0,pass,19.0,31.0,0
1289665,177.0,1634.0,3.0,0,7.0,44.0,pass,0.0,0.0,0
1290360,343.0,1545.0,1.0,0,10.0,86.0,run,0.0,3.0,1
1290602,389.0,1482.0,1.0,0,10.0,71.0,run,0.0,3.0,1
1291740,729.0,1041.0,2.0,0,9.0,95.0,pass,3.0,0.0,0
1292261,814.0,939.0,2.0,0,9.0,85.0,pass,3.0,0.0,0
1292585,859.0,900.0,1.0,0,10.0,74.0,pass,3.0,0.0,0
1292980,941.0,775.0,3.0,0,10.0,46.0,pass,3.0,0.0,0
1293240,988.0,692.0,2.0,0,2.0,13.0,run,3.0,0.0,1
1294254,1085.0,566.0,4.0,1,4.0,4.0,pass,3.0,0.0,0
1294692,1263.0,481.0,2.0,0,6.0,47.0,pass,0.0,10.0,0
1295718,1492.0,263.0,4.0,0,5.0,36.0,pass,0.0,10.0,0
1296312,1679.0,112.0,1.0,0,10.0,84.0,run,0.0,10.0,1
1296412,1701.0,94.0,2.0,0,6.0,80.0,pass,0.0,10.0,0
1297534,1961.0,5.0,1.0,0,10.0,40.0,pass,0.0,10.0,0
1297984,2096.0,1752.0,2.0,0,9.0,35.0,run,10.0,3.0,1
1298186,2156.0,1681.0,1.0,0,10.0,24.0,run,10.0,3.0,1
1299360,2349.0,1515.0,3.0,0,5.0,47.0,run,3.0,17.0,1
1302864,3092.0,900.0,1.0,0,20.0,28.0,pass,10.0,24.0,0
1304858,3609.0,422.0,1.0,0,10.0,74.0,run,24.0,13.0,1
1306344,3868.0,206.0,1.0,0,10.0,61.0,pass,13.0,27.0,0
1307009,3963.0,131.0,1.0,0,10.0,35.0,pass,13.0,27.0,0
1307199,4018.0,116.0,2.0,0,10.0,23.0,pass,13.0,27.0,0
1307280,4080.0,108.0,1.0,0,10.0,45.0,run,27.0,21.0,1
1307569,4102.0,104.0,2.0,0,10.0,45.0,run,27.0,21.0,1
1307611,4131.0,58.0,3.0,0,7.0,42.0,run,27.0,21.0,1
1309426,286.0,1630.0,2.0,0,3.0,68.0,pass,0.0,7.0,0
1309682,309.0,1625.0,3.0,0,3.0,68.0,pass,0.0,7.0,0
1309746,354.0,1582.0,1.0,0,10.0,73.0,pass,7.0,0.0,0
1311899,864.0,1031.0,1.0,0,10.0,15.0,run,0.0,14.0,1
1311980,897.0,988.0,2.0,0,11.0,16.0,pass,0.0,14.0,0
1312016,923.0,946.0,3.0,0,10.0,15.0,pass,0.0,14.0,0
1312621,1110.0,754.0,1.0,0,10.0,84.0,pass,3.0,14.0,0
1314478,1390.0,424.0,3.0,0,6.0,25.0,pass,14.0,3.0,0
1319663,2601.0,1484.0,1.0,0,10.0,60.0,pass,24.0,13.0,0
1321018,2929.0,1137.0,3.0,0,1.0,6.0,run,24.0,13.0,1
1321287,3070.0,1089.0,1.0,0,10.0,75.0,run,13.0,31.0,1
1323743,3798.0,654.0,1.0,0,10.0,37.0,run,23.0,31.0,1
1324056,3844.0,567.0,1.0,0,10.0,23.0,run,23.0,31.0,1
1324092,3866.0,525.0,2.0,0,9.0,22.0,pass,23.0,31.0,0
1324775,4049.0,367.0,1.0,0,10.0,78.0,run,23.0,31.0,1
1325108,4120.0,245.0,4.0,0,1.0,69.0,run,23.0,31.0,1
1325182,4172.0,198.0,1.0,0,10.0,49.0,run,23.0,31.0,1
1325567,4317.0,105.0,3.0,0,21.0,49.0,pass,23.0,31.0,0
1325607,4383.0,57.0,1.0,0,10.0,65.0,run,31.0,23.0,1
1325643,4418.0,54.0,2.0,0,9.0,64.0,run,31.0,23.0,1
1325677,4548.0,6.0,4.0,0,11.0,66.0,run,31.0,23.0,1
1334353,567.0,1367.0,1.0,0,10.0,16.0,pass,0.0,0.0,0
1337151,1306.0,691.0,3.0,0,2.0,65.0,pass,3.0,7.0,0
1337658,1379.0,637.0,3.0,0,7.0,56.0,pass,3.0,7.0,0
1338547,1568.0,493.0,2.0,0,10.0,49.0,pass,7.0,3.0,0
1338628,1596.0,452.0,1.0,0,10.0,32.0,run,7.0,3.0,1
1340718,2057.0,54.0,1.0,0,10.0,74.0,pass,3.0,14.0,0
1341218,2155.0,17.0,2.0,0,17.0,69.0,run,3.0,14.0,1
1342023,2401.0,1600.0,3.0,0,2.0,39.0,run,14.0,3.0,1
1343449,2832.0,1190.0,1.0,0,10.0,62.0,pass,3.0,17.0,0
1344296,2973.0,1008.0,3.0,0,17.0,39.0,pass,3.0,17.0,0
1344442,3061.0,953.0,2.0,0,7.0,63.0,pass,17.0,6.0,0
1345738,3423.0,664.0,2.0,1,13.0,13.0,run,17.0,6.0,1
1347222,3649.0,424.0,1.0,0,10.0,30.0,run,6.0,20.0,1
1348361,3841.0,298.0,3.0,0,6.0,74.0,pass,20.0,13.0,0
1348566,3896.0,248.0,2.0,0,9.0,37.0,run,20.0,13.0,1
1349177,4143.0,120.0,3.0,0,9.0,45.0,pass,13.0,20.0,0
1349424,4282.0,33.0,2.0,1,7.0,7.0,pass,13.0,20.0,0
1349513,4394.0,23.0,2.0,0,10.0,60.0,pass,20.0,20.0,0
1351431,481.0,1276.0,2.0,0,7.0,32.0,pass,0.0,0.0,0
1352256,628.0,1098.0,3.0,0,7.0,63.0,pass,0.0,3.0,0
1353736,886.0,857.0,2.0,0,9.0,28.0,pass,3.0,0.0,0
1358810,1997.0,1792.0,1.0,0,10.0,69.0,run,6.0,0.0,1
1360496,2236.0,1462.0,1.0,0,10.0,43.0,run,0.0,6.0,1
1360842,2323.0,1366.0,1.0,0,10.0,82.0,pass,6.0,0.0,0
1361011,2355.0,1330.0,2.0,0,8.0,80.0,run,6.0,0.0,1
1361486,2529.0,1146.0,2.0,0,33.0,82.0,pass,6.0,0.0,0
1362800,2740.0,900.0,1.0,0,10.0,12.0,pass,6.0,0.0,0
1362956,2887.0,853.0,1.0,0,20.0,76.0,pass,0.0,12.0,0
1364536,3280.0,546.0,1.0,0,10.0,78.0,pass,0.0,19.0,0
1364572,3300.0,504.0,2.0,0,18.0,86.0,pass,0.0,19.0,0
1365375,3578.0,281.0,2.0,0,10.0,86.0,pass,0.0,26.0,0
1365809,3674.0,192.0,2.0,0,9.0,71.0,run,26.0,0.0,1
1365978,3696.0,153.0,3.0,0,7.0,69.0,run,26.0,0.0,1
1366838,127.0,1712.0,1.0,0,10.0,34.0,run,0.0,0.0,1
1367521,304.0,1540.0,1.0,0,10.0,68.0,run,0.0,3.0,1
1368271,447.0,1388.0,1.0,0,10.0,61.0,pass,3.0,0.0,0
1370006,711.0,952.0,2.0,1,5.0,5.0,pass,3.0,0.0,0
1371216,930.0,775.0,4.0,0,1.0,10.0,pass,0.0,10.0,0
1371412,960.0,739.0,1.0,1,6.0,6.0,run,0.0,10.0,1
1371783,1121.0,643.0,2.0,0,16.0,69.0,pass,10.0,7.0,0
1373263,1628.0,181.0,1.0,0,10.0,55.0,pass,17.0,10.0,0
1374135,1866.0,76.0,2.0,0,10.0,67.0,run,10.0,17.0,1
1374587,1982.0,18.0,2.0,0,10.0,75.0,pass,17.0,10.0,0
1375004,2264.0,1716.0,1.0,0,30.0,75.0,pass,10.0,17.0,0
1375206,2320.0,1672.0,3.0,0,14.0,59.0,run,10.0,17.0,1
1375270,2347.0,1626.0,1.0,0,10.0,37.0,run,10.0,17.0,1
1376316,2672.0,1339.0,2.0,0,4.0,45.0,run,13.0,24.0,1
1377067,2877.0,1213.0,1.0,0,10.0,25.0,pass,13.0,24.0,0
1377188,2900.0,1207.0,2.0,0,10.0,25.0,run,13.0,24.0,1
1377384,2922.0,1171.0,3.0,0,8.0,23.0,pass,13.0,24.0,0
1377580,2995.0,1154.0,1.0,0,10.0,72.0,run,24.0,16.0,1
1377805,3042.0,1076.0,1.0,0,10.0,51.0,run,24.0,16.0,1
1378161,3094.0,1006.0,3.0,0,2.0,43.0,pass,24.0,16.0,0
1379260,3393.0,809.0,2.0,0,12.0,61.0,pass,16.0,31.0,0
1379324,3420.0,764.0,1.0,0,10.0,47.0,run,16.0,31.0,1
1382265,4052.0,117.0,1.0,0,10.0,65.0,pass,24.0,34.0,0
1392672,186.0,1609.0,3.0,0,1.0,43.0,run,0.0,0.0,1
1392993,282.0,1503.0,3.0,0,1.0,12.0,run,0.0,0.0,1
1393646,458.0,1363.0,1.0,0,10.0,65.0,run,0.0,3.0,1
1393815,480.0,1332.0,2.0,0,10.0,65.0,pass,0.0,3.0,0
1393977,530.0,1250.0,1.0,0,10.0,20.0,pass,0.0,3.0,0
1394911,819.0,1070.0,1.0,0,5.0,85.0,run,3.0,3.0,1
1394920,841.0,1037.0,1.0,0,10.0,76.0,run,3.0,3.0,1
1394945,863.0,1000.0,2.0,0,7.0,73.0,pass,3.0,3.0,0
1395009,888.0,962.0,1.0,0,10.0,65.0,pass,3.0,3.0,0
1395194,933.0,912.0,3.0,0,6.0,61.0,pass,3.0,3.0,0
1395845,1077.0,780.0,2.0,0,4.0,31.0,pass,3.0,3.0,0
1397207,1545.0,410.0,1.0,0,15.0,51.0,pass,3.0,10.0,0
1397563,1593.0,369.0,3.0,0,7.0,43.0,pass,3.0,10.0,0
1398620,1913.0,116.0,2.0,0,10.0,91.0,pass,10.0,3.0,0
1399161,2037.0,73.0,1.0,0,10.0,16.0,run,10.0,3.0,1
1401146,2641.0,1552.0,1.0,0,10.0,86.0,run,23.0,3.0,1
1403033,3076.0,1140.0,1.0,0,10.0,49.0,pass,3.0,30.0,0
1403202,3112.0,1109.0,1.0,0,10.0,24.0,pass,3.0,30.0,0
1404742,3589.0,740.0,3.0,0,7.0,68.0,pass,30.0,6.0,0
1404994,3680.0,703.0,2.0,0,6.0,74.0,pass,6.0,30.0,0
1406041,4066.0,387.0,2.0,0,4.0,27.0,run,30.0,14.0,1
1406190,4110.0,341.0,2.0,0,8.0,20.0,pass,30.0,14.0,0
1406395,4183.0,281.0,1.0,0,10.0,11.0,run,30.0,14.0,1
1406622,4390.0,196.0,2.0,0,10.0,41.0,pass,14.0,37.0,0
1406671,4420.0,190.0,1.0,0,10.0,29.0,pass,14.0,37.0,0
1406696,4443.0,186.0,2.0,0,10.0,29.0,pass,14.0,37.0,0
1406705,4468.0,144.0,3.0,0,1.0,20.0,pass,14.0,37.0,0
1406721,4496.0,123.0,1.0,0,10.0,15.0,pass,14.0,37.0,0
1406737,4521.0,117.0,2.0,0,4.0,9.0,pass,14.0,37.0,0
1406749,4551.0,109.0,3.0,0,4.0,9.0,pass,14.0,37.0,0
1417280,147.0,1700.0,1.0,0,10.0,80.0,pass,0.0,0.0,0
1417329,170.0,1696.0,2.0,0,10.0,80.0,pass,0.0,0.0,0
1418464,397.0,1443.0,2.0,0,9.0,46.0,run,0.0,0.0,1
1419333,691.0,1230.0,1.0,0,10.0,72.0,pass,0.0,3.0,0
1420748,1037.0,900.0,1.0,0,10.0,51.0,pass,3.0,3.0,0
1420917,1067.0,865.0,2.0,0,5.0,46.0,run,3.0,3.0,1
1421290,1221.0,712.0,1.0,0,10.0,90.0,run,3.0,3.0,1
1421869,1382.0,492.0,3.0,0,17.0,78.0,pass,3.0,3.0,0
1422041,1554.0,399.0,1.0,0,10.0,66.0,pass,3.0,10.0,0
1423135,1795.0,166.0,1.0,0,10.0,48.0,pass,10.0,3.0,0
1423245,1830.0,159.0,2.0,0,10.0,48.0,run,10.0,3.0,1
1425245,2182.0,68.0,3.0,0,6.0,85.0,pass,10.0,3.0,0
1426229,2413.0,1790.0,2.0,0,10.0,74.0,pass,10.0,3.0,0
1426886,2585.0,1655.0,2.0,0,12.0,84.0,pass,3.0,17.0,0
1427176,2663.0,1568.0,1.0,0,15.0,76.0,run,3.0,17.0,1
1428942,2970.0,1229.0,3.0,0,6.0,68.0,pass,17.0,3.0,0
1430407,3329.0,984.0,2.0,0,10.0,52.0,run,3.0,17.0,1
1431437,3681.0,722.0,3.0,0,13.0,75.0,pass,17.0,10.0,0
1432866,4083.0,368.0,3.0,0,6.0,53.0,pass,17.0,18.0,0
1432930,4169.0,300.0,1.0,0,10.0,68.0,pass,18.0,17.0,0
1433140,4301.0,159.0,1.0,0,15.0,42.0,run,18.0,17.0,1
1433294,4424.0,136.0,2.0,0,9.0,13.0,run,18.0,17.0,1
1433307,4606.0,66.0,1.0,0,10.0,74.0,pass,17.0,21.0,0
1433308,4626.0,47.0,2.0,0,14.0,78.0,pass,17.0,21.0,0
1433317,4651.0,26.0,3.0,0,7.0,71.0,pass,17.0,21.0,0
1433321,4708.0,15.0,1.0,0,10.0,53.0,pass,17.0,21.0,0
1433322,4738.0,9.0,1.0,0,10.0,29.0,pass,17.0,21.0,0
1445048,178.0,1591.0,1.0,0,10.0,11.0,run,0.0,0.0,1
1447295,692.0,1192.0,1.0,0,10.0,72.0,run,0.0,7.0,1
1447344,788.0,1156.0,2.0,0,8.0,70.0,pass,0.0,7.0,0
1447971,979.0,952.0,1.0,0,10.0,63.0,run,7.0,0.0,1
1448151,1031.0,912.0,3.0,0,12.0,65.0,pass,7.0,0.0,0
1449655,1325.0,689.0,2.0,0,1.0,72.0,pass,0.0,14.0,0
1449736,1350.0,646.0,1.0,0,10.0,70.0,pass,0.0,14.0,0
1452594,1869.0,273.0,3.0,0,12.0,47.0,pass,14.0,0.0,0
1452762,1914.0,227.0,1.0,0,10.0,92.0,run,0.0,14.0,1
1452958,1936.0,187.0,2.0,0,7.0,89.0,run,0.0,14.0,1
1453176,1987.0,120.0,1.0,0,10.0,79.0,pass,0.0,14.0,0
1454185,2250.0,1795.0,1.0,0,10.0,73.0,run,3.0,14.0,1
1456136,2649.0,1414.0,2.0,0,6.0,37.0,run,21.0,3.0,1
1456610,2813.0,1236.0,1.0,0,10.0,73.0,run,3.0,28.0,1
1457349,2996.0,1022.0,2.0,0,12.0,43.0,pass,3.0,28.0,0
1457493,3037.0,979.0,3.0,0,8.0,39.0,run,3.0,28.0,1
1462255,4047.0,129.0,3.0,0,5.0,35.0,pass,35.0,24.0,0
1474653,757.0,941.0,1.0,0,10.0,55.0,run,7.0,3.0,1
1474774,801.0,900.0,2.0,0,7.0,52.0,pass,7.0,3.0,0
1475659,1056.0,669.0,2.0,0,10.0,75.0,run,3.0,10.0,1
1475780,1169.0,562.0,1.0,0,10.0,41.0,pass,10.0,3.0,0
1476170,1245.0,434.0,1.0,1,4.0,4.0,run,10.0,3.0,1
1477188,1532.0,240.0,1.0,0,10.0,77.0,run,17.0,3.0,1
1477599,1608.0,120.0,2.0,0,4.0,58.0,pass,17.0,3.0,0
1477824,1691.0,66.0,2.0,0,2.0,45.0,pass,17.0,3.0,0
1478126,1848.0,23.0,1.0,0,10.0,71.0,pass,3.0,24.0,0
1480257,2290.0,1517.0,3.0,0,2.0,72.0,run,3.0,31.0,1
1481148,2519.0,1301.0,3.0,0,1.0,38.0,run,31.0,3.0,1
1481350,2623.0,1213.0,2.0,0,1.0,62.0,run,3.0,34.0,1
1482426,2904.0,900.0,1.0,0,10.0,50.0,pass,34.0,10.0,0
1484989,3537.0,367.0,1.0,0,10.0,84.0,run,44.0,10.0,1
1485138,3584.0,280.0,1.0,0,10.0,61.0,run,44.0,10.0,1
1499417,619.0,1274.0,2.0,0,24.0,53.0,pass,0.0,0.0,0
1499562,680.0,1196.0,1.0,1,6.0,6.0,run,0.0,0.0,1
